dt,Цена на арматуру,lag_1,lag_2,lag_4,lag_12,lag_52,rolling_mean_12,rolling_std_12,year,month,week,month_sin,month_cos,Цена_diff
2021-09-20,55000,56500.0,59000.0,63500.0,74000.0,38000.0,67250.0,6125.579749928059,2021,9,38,-1.0,-1.8369701987210297e-16,-1500.0
2021-09-27,54000,55000.0,56500.0,62000.0,74000.0,38500.0,65666.66666666667,6654.913882829753,2021,9,39,-1.0,-1.8369701987210297e-16,-1000.0
2021-10-04,56800,54000.0,55000.0,59000.0,73500.0,39500.0,64000.0,6878.82125208841,2021,10,40,-0.8660254037844386,0.5000000000000001,2800.0
2021-10-11,59000,56800.0,54000.0,56500.0,72500.0,40000.0,62608.333333333336,6458.603611157902,2021,10,41,-0.8660254037844386,0.5000000000000001,2200.0
2021-10-18,64000,59000.0,56800.0,55000.0,71500.0,39500.0,61483.333333333336,5711.5247659023935,2021,10,42,-0.8660254037844386,0.5000000000000001,5000.0
2021-10-25,73000,64000.0,59000.0,54000.0,69500.0,39500.0,60858.333333333336,4863.118777330598,2021,10,43,-0.8660254037844386,0.5000000000000001,9000.0
2021-11-01,77000,73000.0,64000.0,56800.0,66000.0,39500.0,61150.0,5492.722457943896,2021,11,44,-0.5000000000000004,0.8660254037844384,4000.0
2021-11-08,79000,77000.0,73000.0,59000.0,65000.0,39500.0,62066.666666666664,7067.767209899786,2021,11,45,-0.5000000000000004,0.8660254037844384,2000.0
2021-11-15,78000,79000.0,77000.0,64000.0,63500.0,39500.0,63233.333333333336,8587.976090635948,2021,11,46,-0.5000000000000004,0.8660254037844384,-1000.0
2021-11-22,72500,78000.0,79000.0,73000.0,62000.0,39500.0,64441.666666666664,9590.474282833899,2021,11,47,-0.5000000000000004,0.8660254037844384,-5500.0
2021-11-29,64000,72500.0,78000.0,77000.0,59000.0,41500.0,65316.666666666664,9823.611012928739,2021,11,48,-0.5000000000000004,0.8660254037844384,-8500.0
2021-12-06,61500,64000.0,72500.0,79000.0,56500.0,42500.0,65733.33333333333,9635.571722749197,2021,12,49,-2.4492935982947064e-16,1.0,-2500.0
2021-12-13,60500,61500.0,64000.0,78000.0,55000.0,51000.0,66150.0,9302.345745221357,2021,12,50,-2.4492935982947064e-16,1.0,-1000.0
2021-12-20,61500,60500.0,61500.0,72500.0,54000.0,58000.0,66608.33333333333,8826.350870941584,2021,12,51,-2.4492935982947064e-16,1.0,1000.0
2021-12-27,62500,61500.0,60500.0,64000.0,56800.0,61000.0,67233.33333333333,8086.951704986835,2021,12,52,-2.4492935982947064e-16,1.0,1000.0
2022-01-03,63500,62500.0,61500.0,61500.0,59000.0,61000.0,67708.33333333333,7569.250993728653,2022,1,1,0.49999999999999994,0.8660254037844387,1000.0
2022-01-10,63500,63500.0,62500.0,60500.0,64000.0,61000.0,68083.33333333333,7201.1152334942,2022,1,2,0.49999999999999994,0.8660254037844387,0.0
2022-01-17,63700,63500.0,63500.0,61500.0,73000.0,62000.0,68041.66666666667,7228.285139686152,2022,1,3,0.49999999999999994,0.8660254037844387,200.0
2022-01-24,62500,63700.0,63500.0,62500.0,77000.0,62000.0,67266.66666666667,7146.433736593148,2022,1,4,0.49999999999999994,0.8660254037844387,-1200.0
2022-01-31,62900,62500.0,63700.0,63500.0,79000.0,59000.0,66058.33333333333,6552.231865879285,2022,1,5,0.49999999999999994,0.8660254037844387,400.0
2022-02-07,65000,62900.0,62500.0,63500.0,78000.0,55000.0,64716.666666666664,5162.246398496426,2022,2,6,0.8660254037844386,0.5000000000000001,2100.0
2022-02-14,65500,65000.0,62900.0,63700.0,72500.0,51500.0,63633.333333333336,3055.348018663818,2022,2,7,0.8660254037844386,0.5000000000000001,500.0
2022-02-21,69000,65500.0,65000.0,62500.0,64000.0,48500.0,63050.0,1460.6972183302541,2022,2,8,0.8660254037844386,0.5000000000000001,3500.0
2022-02-28,78000,69000.0,65500.0,62900.0,61500.0,48000.0,63466.666666666664,2254.019977863431,2022,2,9,0.8660254037844386,0.5000000000000001,9000.0
2022-03-07,77000,78000.0,69000.0,65000.0,60500.0,49000.0,64841.666666666664,4676.33468227067,2022,3,10,1.0,6.123233995736766e-17,-1000.0
2022-03-14,74000,77000.0,78000.0,65500.0,61500.0,50500.0,66216.66666666667,5615.212022765268,2022,3,11,1.0,6.123233995736766e-17,-3000.0
2022-03-21,67000,74000.0,77000.0,69000.0,62500.0,50800.0,67258.33333333333,5816.506032339693,2022,3,12,1.0,6.123233995736766e-17,-7000.0
2022-03-28,69500,67000.0,74000.0,78000.0,63500.0,51500.0,67633.33333333333,5623.7052381914755,2022,3,13,1.0,6.123233995736766e-17,2500.0
2022-04-04,69500,69500.0,67000.0,77000.0,63500.0,53500.0,68133.33333333333,5487.893010707422,2022,4,14,0.8660254037844387,-0.4999999999999998,0.0
2022-04-11,67500,69500.0,69500.0,74000.0,63700.0,54500.0,68633.33333333333,5297.397874657515,2022,4,15,0.8660254037844387,-0.4999999999999998,-2000.0
2022-04-18,64000,67500.0,69500.0,67000.0,62500.0,58500.0,68950.0,5085.0046929451755,2022,4,16,0.8660254037844387,-0.4999999999999998,-3500.0
2022-04-25,61500,64000.0,67500.0,69500.0,62900.0,60500.0,69075.0,4928.050508891276,2022,4,17,0.8660254037844387,-0.4999999999999998,-2500.0
2022-05-02,58000,61500.0,64000.0,69500.0,65000.0,62500.0,68958.33333333333,5101.061980934467,2022,5,18,0.49999999999999994,-0.8660254037844387,-3500.0
2022-05-09,56000,58000.0,61500.0,67500.0,65500.0,63500.0,68375.0,5928.072659351196,2022,5,19,0.49999999999999994,-0.8660254037844387,-2000.0
2022-05-16,54000,56000.0,58000.0,64000.0,69000.0,67000.0,67583.33333333333,6901.36130620543,2022,5,20,0.49999999999999994,-0.8660254037844387,-2000.0
2022-05-23,50000,54000.0,56000.0,61500.0,78000.0,71900.0,66333.33333333333,7906.652358308987,2022,5,21,0.49999999999999994,-0.8660254037844387,-4000.0
2022-05-30,46000,50000.0,54000.0,58000.0,77000.0,71900.0,64000.0,8273.726213414777,2022,5,22,0.49999999999999994,-0.8660254037844387,-4000.0
2022-06-06,43500,46000.0,50000.0,56000.0,74000.0,72500.0,61416.666666666664,8675.549061307456,2022,6,23,1.2246467991473532e-16,-1.0,-2500.0
2022-06-13,42000,43500.0,46000.0,54000.0,67000.0,74000.0,58875.0,9110.745404091958,2022,6,24,1.2246467991473532e-16,-1.0,-1500.0
2022-06-20,43000,42000.0,43500.0,50000.0,69500.0,74000.0,56791.666666666664,9907.431401210795,2022,6,25,1.2246467991473532e-16,-1.0,1000.0
2022-06-27,44000,43000.0,42000.0,46000.0,69500.0,74000.0,54583.333333333336,9769.696499736838,2022,6,26,1.2246467991473532e-16,-1.0,1000.0
2022-07-04,45000,44000.0,43000.0,43500.0,67500.0,74000.0,52458.333333333336,8970.807031024528,2022,7,27,-0.4999999999999997,-0.8660254037844388,1000.0
2022-07-11,45500,45000.0,44000.0,42000.0,64000.0,73500.0,50583.333333333336,7818.490127818033,2022,7,28,-0.4999999999999997,-0.8660254037844388,500.0
2022-07-18,47000,45500.0,45000.0,43000.0,61500.0,72500.0,49041.666666666664,6672.39337369533,2022,7,29,-0.4999999999999997,-0.8660254037844388,1500.0
2022-07-25,47500,47000.0,45500.0,44000.0,58000.0,71500.0,47833.333333333336,5403.422035800054,2022,7,30,-0.4999999999999997,-0.8660254037844388,500.0
2022-08-01,47500,47500.0,47000.0,45000.0,56000.0,69500.0,46958.333333333336,4356.073781271228,2022,8,31,-0.8660254037844385,-0.5000000000000004,0.0
2022-08-08,49000,47500.0,47500.0,45500.0,54000.0,66000.0,46250.0,3320.0492876954445,2022,8,32,-0.8660254037844385,-0.5000000000000004,1500.0
2022-08-15,47500,49000.0,47500.0,47000.0,50000.0,65000.0,45833.333333333336,2461.8298195865973,2022,8,33,-0.8660254037844385,-0.5000000000000004,-1500.0
2022-08-22,46500,47500.0,49000.0,47500.0,46000.0,63500.0,45625.0,2165.0635094610275,2022,8,34,-0.8660254037844385,-0.5000000000000004,-1000.0
2022-08-29,46000,46500.0,47500.0,47500.0,43500.0,62000.0,45666.666666666664,2177.7107802515798,2022,8,35,-0.8660254037844385,-0.5000000000000004,-500.0
2022-09-05,46000,46000.0,46500.0,49000.0,42000.0,59000.0,45875.0,2068.431553353606,2022,9,36,-1.0,-1.8369701987210297e-16,0.0
2022-09-12,46000,46000.0,46000.0,47500.0,43000.0,56500.0,46208.333333333336,1671.3948085537281,2022,9,37,-1.0,-1.8369701987210297e-16,0.0
2022-09-19,46000,46000.0,46000.0,46500.0,44000.0,55000.0,46458.333333333336,1339.2388159176,2022,9,38,-1.0,-1.8369701987210297e-16,0.0
2022-09-26,45500,46000.0,46000.0,46000.0,45000.0,54000.0,46625.0,1110.3848636640946,2022,9,39,-1.0,-1.8369701987210297e-16,-500.0
2022-10-03,45500,45500.0,46000.0,46000.0,45500.0,56800.0,46666.666666666664,1051.6941599440372,2022,10,40,-0.8660254037844386,0.5000000000000001,0.0
2022-10-10,45000,45500.0,45500.0,46000.0,47000.0,59000.0,46666.666666666664,1051.6941599440372,2022,10,41,-0.8660254037844386,0.5000000000000001,-500.0
2022-10-17,44000,45000.0,45500.0,46000.0,47500.0,64000.0,46500.0,1148.120994574002,2022,10,42,-0.8660254037844386,0.5000000000000001,-1000.0
2022-10-24,43000,44000.0,45000.0,45500.0,47500.0,73000.0,46208.333333333336,1304.8568945103796,2022,10,43,-0.8660254037844386,0.5000000000000001,-1000.0
2022-10-31,42000,43000.0,44000.0,45500.0,49000.0,77000.0,45833.333333333336,1527.525231651858,2022,10,44,-0.8660254037844386,0.5000000000000001,-1000.0
2022-11-07,41500,42000.0,43000.0,45000.0,47500.0,79000.0,45250.0,1544.7859516332094,2022,11,45,-0.5000000000000004,0.8660254037844384,-500.0
2022-11-14,41000,41500.0,42000.0,44000.0,46500.0,78000.0,44750.0,1712.2552910760205,2022,11,46,-0.5000000000000004,0.8660254037844384,-500.0
2022-11-21,40000,41000.0,41500.0,43000.0,46000.0,72500.0,44291.666666666664,1924.2275112759207,2022,11,47,-0.5000000000000004,0.8660254037844384,-1000.0
2022-11-28,40000,40000.0,41000.0,42000.0,46000.0,64000.0,43791.666666666664,2199.776159411389,2022,11,48,-0.5000000000000004,0.8660254037844384,0.0
2022-12-05,40500,40000.0,40000.0,41500.0,46000.0,61500.0,43291.666666666664,2330.2197841456436,2022,12,49,-2.4492935982947064e-16,1.0,500.0
2022-12-12,41700,40500.0,40000.0,41000.0,46000.0,60500.0,42833.333333333336,2289.634084831838,2022,12,50,-2.4492935982947064e-16,1.0,1200.0
2022-12-19,41700,41700.0,40500.0,40000.0,45500.0,61500.0,42475.0,2075.451758051595,2022,12,51,-2.4492935982947064e-16,1.0,0.0
2022-12-26,42500,41700.0,41700.0,40000.0,45500.0,62500.0,42158.333333333336,1849.5494946966833,2022,12,52,-2.4492935982947064e-16,1.0,800.0
2023-01-02,42700,42500.0,41700.0,40500.0,45000.0,63500.0,41908.333333333336,1532.3531122445174,2023,1,1,0.49999999999999994,0.8660254037844387,200.0
2023-01-09,42700,42700.0,42500.0,41700.0,44000.0,63500.0,41716.666666666664,1223.135563238999,2023,1,2,0.49999999999999994,0.8660254037844387,0.0
2023-01-16,42700,42700.0,42700.0,41700.0,43000.0,63700.0,41608.333333333336,1047.4717035301412,2023,1,3,0.49999999999999994,0.8660254037844387,0.0
2023-01-23,42800,42700.0,42700.0,42500.0,42000.0,62500.0,41583.333333333336,1014.2918114562708,2023,1,4,0.49999999999999994,0.8660254037844387,100.0
2023-01-30,42800,42800.0,42700.0,42700.0,41500.0,62900.0,41650.0,1068.9842247323595,2023,1,5,0.49999999999999994,0.8660254037844387,0.0
2023-02-06,44500,42800.0,42800.0,42700.0,41000.0,65000.0,41758.333333333336,1117.186672228702,2023,2,6,0.8660254037844386,0.5000000000000001,1700.0
2023-02-13,44500,44500.0,42800.0,42700.0,40000.0,65500.0,42050.0,1336.5491522435834,2023,2,7,0.8660254037844386,0.5000000000000001,0.0
2023-02-20,46000,44500.0,44500.0,42800.0,40000.0,69000.0,42425.0,1340.36969120103,2023,2,8,0.8660254037844386,0.5000000000000001,1500.0
2023-02-27,49200,46000.0,44500.0,42800.0,40500.0,78000.0,42925.0,1466.6752754566492,2023,2,9,0.8660254037844386,0.5000000000000001,3200.0
2023-03-06,53700,49200.0,46000.0,44500.0,41700.0,77000.0,43650.0,2150.0528534728637,2023,3,10,1.0,6.123233995736766e-17,4500.0
2023-03-13,55500,53700.0,49200.0,44500.0,41700.0,74000.0,44650.0,3516.8425921814346,2023,3,11,1.0,6.123233995736766e-17,1800.0
